"year","month","day","hour","DALMP","LOAD","WIND","OUTAGES"
2016,1,20,11,20.81,40143.961635,4112.2,8007
2016,1,20,12,19.81,39141.567775,4557.29,8081
2016,1,20,13,19.26,37948.89501,3758.13,7936
2016,1,20,14,19.24,37015.972513,4215.18,8011
2016,1,20,15,18.26,36438.629573,4696.64,8613
2016,1,20,16,17.66,36103.533788,5024.21,8532
2016,1,20,17,17.57,36574.359195,4685.72,8457
2016,1,20,18,20.59,37713.192145,3992.86,8457
2016,1,20,19,20.48,40191.191528,4933.7,8457
2016,1,20,20,18.75,40351.513168,6487.99,8457
2016,1,20,21,17.18,39707.708975,7965.23,8457
2016,1,20,22,16.84,38162.873843,8561.3,8457
2016,1,20,23,15.8,35566.92723,8057.07,8494
2016,1,21,0,14.76,32786.33637,7452.27,8494
2016,1,21,1,13.33,31068.500563,6931.8,8614
2016,1,21,2,11.32,30121.546738,6890.83,8614
2016,1,21,3,10.96,29544.299993,6109.53,8614
2016,1,21,4,12.56,29571.364728,6028.46,8614
2016,1,21,5,13.52,30086.864075,6368.78,8614
2016,1,21,6,15.97,32134.791398,6991.58,8614
2016,1,21,7,29.02,36206.52772,9403.03,8614
2016,1,21,8,20.97,38327.557055,10465.96,8710
2016,1,21,9,18.53,37793.111603,10384.68,8746
2016,1,21,10,17.31,38024.769323,10951.55,8746
2016,1,21,11,17.19,38651.506418,12420.17,8710
2016,1,21,12,16.84,38893.645828,12920.48,8849
2016,1,21,13,16.29,38817.93094,12689.36,8741
2016,1,21,14,16.02,38824.467228,12922,8741
2016,1,21,15,15.55,38930.089993,13455.08,8741
2016,1,21,16,15.42,38845.53978,13685.62,8494
2016,1,21,17,15.69,39150.201308,13613.69,8329
2016,1,21,18,19.43,40121.447268,12917.86,8284
2016,1,21,19,20.53,42470.567978,11004.76,8093
2016,1,21,20,19.66,42985.445588,9478.5,8093
2016,1,21,21,19.86,42810.03324,7698.18,8093
2016,1,21,22,18.08,41935.961598,6459.59,8093
2016,1,21,23,16.79,39893.675853,6559.84,8093
2016,1,22,0,17.45,37967.270025,6800.61,8093
2016,1,22,1,16.72,36739.53946,7461,8918
2016,1,22,2,14.97,36329.95847,7786.41,8918
2016,1,22,3,15.2,36335.679015,7947.44,8918
2016,1,22,4,15.97,36739.031983,7233.66,8918
2016,1,22,5,19.32,37976.599065,7131.09,8391
2016,1,22,6,20.26,40964.004185,7230.14,8445
2016,1,22,7,43.22,45683.428648,7075.9,8445
2016,1,22,8,33.06,47932.110818,6741.49,8308
2016,1,22,9,25.51,46676.663115,6229.84,8308
2016,1,22,10,25.87,45470.46705,5710.64,9148
2016,1,22,11,21.39,44037.789668,5654.17,9146
2016,1,22,12,19.9,42550.471058,4539.26,9433
2016,1,22,13,18.66,40880.802663,3339.31,9433
2016,1,22,14,17.47,39532.43129,2712.61,9146
2016,1,22,15,17.26,38334.929175,2521.67,9146
2016,1,22,16,16.75,37458.253995,2236.74,9146
2016,1,22,17,17.9,37419.123488,1935.89,9146
2016,1,22,18,30.31,38550.96471,1351.73,8081
2016,1,22,19,35.14,41604.8119,1247.47,8081
2016,1,22,20,28.48,42403.955245,1921.31,8081
2016,1,22,21,25.37,42667.658525,2903.89,8081
2016,1,22,22,23.77,42504.651995,3545.27,8127
2016,1,22,23,18.97,41601.28422,4104.63,8879
2016,1,23,0,18.07,40277.132125,4526.45,9458
2016,1,23,1,19.01,39318.151983,4600.39,9716
2016,1,23,2,17.62,39091.05871,5224.19,9716
2016,1,23,3,16.97,39132.52399,5946.4,9716
2016,1,23,4,17,39570.932615,6319.32,9716
2016,1,23,5,18.68,40287.454568,6524.63,9716
2016,1,23,6,20.8,41787.22862,6631.81,9716
2016,1,23,7,28.79,43758.40304,6569.11,9716
2016,1,23,8,30.48,45615.888865,6595.48,9716
2016,1,23,9,32.99,46319.122638,6589.11,9716
2016,1,23,10,25.46,45523.218565,5572.1,9935
2016,1,23,11,22.37,43538.511608,5291.53,10293
2016,1,23,12,20.17,40971.88921,4974.47,10247
2016,1,23,13,19.61,38516.176043,4902.62,10814
2016,1,23,14,17.84,36350.163483,5303.68,10814
2016,1,23,15,16.48,34660.472183,5859.09,10814
2016,1,23,16,15.62,33697.465825,6432.83,10814
2016,1,23,17,15.38,33529.004968,6905.71,10237
2016,1,23,18,18.5,34512.449953,7353.14,10237
2016,1,23,19,21.18,37499.500933,9855.28,10237
2016,1,23,20,18.74,38900.913493,11962.17,10237
2016,1,23,21,18.29,39197.12066,12620.4,10237
2016,1,23,22,17.19,39029.289803,12730.42,10237
2016,1,23,23,16.29,38398.614678,12774.33,9895
2016,1,24,0,16.68,37355.441333,12787.8,9749
2016,1,24,1,14.25,36468.763933,12735.93,9749
2016,1,24,2,13.68,35898.908673,12773.51,9408
2016,1,24,3,13.7,35896.054273,12822.14,9408
2016,1,24,4,13.92,36099.451665,12775.75,9408
2016,1,24,5,14.84,36591.560273,12492.54,9503
2016,1,24,6,16.15,37600.87162,12445.89,9503
2016,1,24,7,17.37,39076.410493,12618.99,9599
2016,1,24,8,19.85,40490.553845,12622.8,9599
2016,1,24,9,22,41042.97339,12282.05,9599
2016,1,24,10,20.11,40186.370798,11322.43,9599
2016,1,24,11,16.94,38366.039235,11203.56,9647
2016,1,24,12,16.7,36434.134505,11484.83,9647
2016,1,24,13,15,34898.210275,12005.66,9647
2016,1,24,14,14.1,33822.511035,11976.42,9647
2016,1,24,15,12.66,32883.822588,11924.78,10999
2016,1,24,16,12,32214.402775,11593.3,10823
2016,1,24,17,13.94,32101.600075,10995.87,11076
2016,1,24,18,16.56,32819.223443,10538.45,11172
2016,1,24,19,18.55,35653.414325,11712.91,11172
2016,1,24,20,16.48,36648.833718,12952.65,11076
2016,1,24,21,16.26,36256.589518,13022.58,11076
2016,1,24,22,15.54,35177.802878,13112.97,10981
2016,1,24,23,14.9,33030.887945,13137.1,11076
2016,1,25,0,13.07,30955.608298,12525.08,11156
2016,1,25,1,6.96,29226.714245,11407.89,11156
2016,1,25,2,6.71,28232.478793,10721.25,11156
2016,1,25,3,9,27765.15378,10221.06,11156
2016,1,25,4,11,27852.032908,9886.33,11156
2016,1,25,5,12,28588.766245,9433.07,11156
2016,1,25,6,15.35,30797.382805,9534.47,11156
2016,1,25,7,22.41,34783.677958,9939.51,11347
2016,1,25,8,19.95,36702.459153,9228.18,11347
2016,1,25,9,19.24,35678.610243,7412.06,11405
2016,1,25,10,20.9,35297.557265,4873.41,11525
2016,1,25,11,19.63,35071.521073,5390.85,11525
2016,1,25,12,17,34865.539663,4619.85,11525
2016,1,25,13,16.66,34679.70198,3611.63,11525
2016,1,25,14,16.42,34609.697255,2750.69,11467
2016,1,25,15,16.45,34166.348395,2224.5,11541
2016,1,25,16,15.81,34031.56062,1989.88,11541
2016,1,25,17,16.32,34045.17173,1970.76,11070
2016,1,25,18,29.01,34479.161553,1980.22,10879
2016,1,25,19,29.58,36656.274333,2489.03,10879
2016,1,25,20,23,37288.356383,3670.62,10879
2016,1,25,21,20.31,36797.646945,5028.96,10879
2016,1,25,22,18.59,35417.313078,6034.84,10542
2016,1,25,23,17.3,33239.903118,6989.49,10542
2016,1,26,0,16.04,30931.897415,8160.77,10542
2016,1,26,1,12.74,29535.181718,8048.15,10899
2016,1,26,2,12.58,28834.053448,7774.8,10899
2016,1,26,3,12.26,28637.676578,7088.64,10899
2016,1,26,4,13.13,28857.373965,7012.83,10899
2016,1,26,5,15.1,29910.684678,7085.69,10899
2016,1,26,6,18.69,32438.389073,6859.78,10899
2016,1,26,7,30,37034.519825,6678.1,10899
2016,1,26,8,25.32,39564.181138,6913.85,10899
2016,1,26,9,21,39129.179565,7175.01,11472
2016,1,26,10,21.28,39243.753405,7210.27,11520
2016,1,26,11,19.9,39332.56512,6981.55,11520
2016,1,26,12,19.26,39030.183583,6238.27,11520
2016,1,26,13,18.5,38720.72026,5845.78,11618
2016,1,26,14,17.98,38751.171823,5583.85,11397
2016,1,26,15,17.25,38740.730783,5639.45,10847
2016,1,26,16,16.98,38939.35213,5408.32,10169
2016,1,26,17,17.32,39914.900453,4710.99,9329
2016,1,26,18,34.19,41337.986793,3664.74,9378
2016,1,26,19,34.68,43456.770458,2937.34,9088
2016,1,26,20,31.5,43754.717163,2801.42,9088
2016,1,26,21,24.59,43283.768588,2767.62,9088
2016,1,26,22,21.99,41809.431478,2916.31,9088
2016,1,26,23,19.64,39364.326975,3158.47,8619
2016,1,27,0,18.24,36963.23955,3858.7,8569
2016,1,27,1,15.75,35673.74773,3878.67,9920
2016,1,27,2,15.3,35378.028458,3824.19,9920
2016,1,27,3,15.44,35511.05221,4259.15,9920
2016,1,27,4,15.89,36111.54161,4648.53,9920
2016,1,27,5,17.95,37465.997698,4386.26,9920
2016,1,27,6,24.69,40430.563508,3759.81,9920
2016,1,27,7,55.56,45182.607878,3879.18,9920
2016,1,27,8,36.15,47111.341188,3649.15,10082
2016,1,27,9,28.12,45623.374963,3126.64,10333
2016,1,27,10,23.88,43944.200628,2301.4,10300
2016,1,27,11,21.29,42247.99596,1909.05,10353
2016,1,27,12,19.83,40543.18401,1973.14,10602
2016,1,27,13,18.57,38777.896838,2130.44,10309
2016,1,27,14,18,37457.79337,2290.84,10309
2016,1,27,15,16.95,36431.21164,2467.25,10379
2016,1,27,16,16.48,35834.747345,2899.27,10358
2016,1,27,17,16.64,35885.29006,2784.12,10433
2016,1,27,18,25.83,36971.664405,2321.41,10385
2016,1,27,19,26.18,40207.218185,1799.59,10385
2016,1,27,20,23.65,41646.561883,2750.27,10385
2016,1,27,21,20.58,42080.622193,4424.35,10405
2016,1,27,22,19.77,41541.019505,5951.94,10351
2016,1,27,23,17.64,39848.675965,6549.08,10261
2016,1,28,0,16.85,37906.595865,6117.93,10261
2016,1,28,1,14.11,36934.182878,6389.32,10551
2016,1,28,2,13.45,36740.679098,6688.47,10551
2016,1,28,3,14.14,36975.668568,6539.95,10551
2016,1,28,4,14.66,37682.70598,6353.24,10551
2016,1,28,5,16.68,39097.66438,6294.67,10551
2016,1,28,6,23.75,42145.431583,6010.54,10941
2016,1,28,7,49.81,46963.86703,5187.42,10941
2016,1,28,8,33.09,48780.791023,4282.54,10941
2016,1,28,9,23.16,46249.96502,3049.84,11048
2016,1,28,10,21.51,43378.146725,1298.33,10897
2016,1,28,11,20.64,40836.768828,574.14,10972
2016,1,28,12,19.77,38552.388583,609.41,10955
2016,1,28,13,18.05,36725.40397,581.53,10955
2016,1,28,14,17.26,35506.681098,584.17,11192
2016,1,28,15,16.44,34471.950735,732.69,11192
2016,1,28,16,16.18,33837.311458,760.36,11192
2016,1,28,17,16.18,33639.21415,710.89,11267
2016,1,28,18,22,34005.758753,570.47,11267
2016,1,28,19,24.28,36387.41049,858.53,10931
2016,1,28,20,20.76,37482.075785,1977.97,10931
2016,1,28,21,19.26,37541.230555,3181.69,10705
2016,1,28,22,17.95,36870.348658,4555.64,10705
2016,1,28,23,16.05,35200.419203,5948.17,10705
2016,1,29,0,15.48,33199.467983,7017.96,10896
2016,1,29,1,12.72,32170.41795,7806.29,10538
2016,1,29,2,11.84,31824.851488,8550.73,10538
2016,1,29,3,11.57,32054.688093,8794.91,10538
2016,1,29,4,12.6,32615.446195,9078.95,10538
2016,1,29,5,13.53,33906.195858,9092.14,10538
2016,1,29,6,17.93,36708.958963,9299.22,10600
2016,1,29,7,35.26,41309.720665,9571.87,10600
2016,1,29,8,23.44,43357.329515,10096.91,10525
2016,1,29,9,18.51,41534.510345,10237.79,10552
2016,1,29,10,17.16,39273.74932,8218.49,10552
2016,1,29,11,16.41,37348.024235,7707.51,10538
2016,1,29,12,15.83,35803.981323,9313.55,10538
2016,1,29,13,14,34955.899038,11252.03,10538
2016,1,29,14,13.86,34480.861768,11886.33,10647
2016,1,29,15,13.86,34032.913695,11821.48,10647
2016,1,29,16,13.31,33768.266485,12083.41,10467
2016,1,29,17,13.89,33606.258283,12269.49,10401
2016,1,29,18,20,33483.94455,11664.59,10401
2016,1,29,19,20,34898.579145,11636.4,10164
2016,1,29,20,16.26,35097.842365,11691.82,10164
2016,1,29,21,15.46,34403.376795,11030.26,9939
2016,1,29,22,14.78,33571.27578,10286.86,9931
2016,1,29,23,14.33,32260.319845,9493.84,10027
2016,1,30,0,11.39,30518.031105,8264.23,10844
2016,1,30,1,14.03,29039.140613,6986.24,12447
2016,1,30,2,13.15,28225.36228,6482.05,12142
2016,1,30,3,12.7,27899.530205,5979.41,12142
2016,1,30,4,13.21,27864.366598,5563.28,12142
2016,1,30,5,14.26,28363.345915,5429.97,12142
2016,1,30,6,15.09,29495.427305,6361.03,12142
2016,1,30,7,15.94,31339.20524,7072.92,11966
2016,1,30,8,18.55,33247.74242,7775.74,10734
2016,1,30,9,20.99,34239.961055,7879.97,10800
2016,1,30,10,21.55,34226.153498,6614.84,11403
2016,1,30,11,22.29,33740.722198,6537.92,11403
2016,1,30,12,17.79,33089.31633,7939.96,11403
2016,1,30,13,16.04,32420.742695,9123.79,11403
2016,1,30,14,15.3,32022.552388,10104.26,11403
2016,1,30,15,14.56,31803.46949,11156.46,11403
2016,1,30,16,12.96,31799.33635,12001.76,11403
2016,1,30,17,13.27,31816.75003,12387.33,11403
2016,1,30,18,16.5,31951.577433,12086.01,11403
2016,1,30,19,18.06,33377.607045,12543.25,11100
2016,1,30,20,15.13,33667.05403,13293.57,11064
2016,1,30,21,14.18,33091.012035,13637.18,10880
2016,1,30,22,13.02,32208.559125,13616.86,10880
2016,1,30,23,11.26,30880.204633,13274.63,10727
2016,1,31,0,9,29172.13423,11977.32,10727
2016,1,31,1,6.22,27647.881488,10694.24,10727
2016,1,31,2,5.58,26578.864623,10106.55,10727
2016,1,31,3,5.54,25970.790333,9958.16,10727
2016,1,31,4,5.23,25695.435013,9681.12,10727
2016,1,31,5,5.11,25633.266818,9482.48,10727
2016,1,31,6,5.09,26029.36965,9178.03,10727
2016,1,31,7,9.26,26856.613978,9654.86,10727
2016,1,31,8,11.21,27796.529538,9274.6,10727
2016,1,31,9,13.78,28887.373555,7813.51,10727
2016,1,31,10,15.37,30119.941405,5675.61,10652
2016,1,31,11,15.65,30737.773355,4628.22,10700
2016,1,31,12,15.88,31119.133355,3820.65,10700
2016,1,31,13,18.72,31545.24874,3038,10700
2016,1,31,14,19.79,32085.56154,2256.52,10333
2016,1,31,15,19.4,32400.411828,1505.15,10212
2016,1,31,16,21.24,32637.351398,1255.07,10212
2016,1,31,17,23.5,32932.34694,1331.92,10212
2016,1,31,18,30.05,33307.515478,1722.02,10212
2016,1,31,19,38,34855.523378,2753.59,10212
2016,1,31,20,25,35569.715358,4836.99,10212
2016,1,31,21,21.58,34866.341993,6053.08,10212
2016,1,31,22,17.55,33606.569843,6367.95,10243
2016,1,31,23,15.93,31488.890908,6201.63,10243
2016,2,1,0,14.08,29122.801625,6457,10225
2016,2,1,1,9.73,27437.703765,6106.51,9979
2016,2,1,2,6.31,26560.212848,5880.14,9979
2016,2,1,3,5.56,26301.123528,5739.34,9979
2016,2,1,4,8.9,26508.597178,6313.41,9719
2016,2,1,5,9.25,27443.313548,6993.91,9719
2016,2,1,6,17.33,29749.623073,7081.95,9719
2016,2,1,7,24.77,34009.35131,7406.23,9719
2016,2,1,8,20.08,36262.52353,7236.82,9719
2016,2,1,9,18.07,35656.757485,6986.1,9783
2016,2,1,10,17.84,35494.312195,6135.36,9783
2016,2,1,11,17.26,35511.436888,6718.74,9514
2016,2,1,12,15.16,35528.155023,8488.89,9350
2016,2,1,13,14.55,35534.102658,9590.43,9316
2016,2,1,14,14.39,35598.960323,10282.2,9386
2016,2,1,15,14,35757.95332,11619.69,9390
2016,2,1,16,14.62,35874.179595,12561.95,9275
2016,2,1,17,14.75,35928.481243,12005.04,9019
2016,2,1,18,22.31,35830.055655,11464.69,8946
2016,2,1,19,26.27,37601.23225,12183.33,8946
2016,2,1,20,18.52,38161.208175,12512.84,8306
2016,2,1,21,16.44,37447.03718,12341.54,8306
2016,2,1,22,15.24,35927.405023,12557.65,8306
2016,2,1,23,12.37,33400.892138,12422.34,8594
2016,2,2,0,9.84,30616.197565,10975.29,8594
2016,2,2,1,5.48,28463.38945,10179.46,8594
2016,2,2,2,5,27322.97241,9812.42,8594
2016,2,2,3,5,26795.15043,9780.96,8594
2016,2,2,4,5.05,26649.716843,9925.87,8594
2016,2,2,5,8.67,27259.893973,10211.38,8306
2016,2,2,6,11.93,29417.514755,10864.16,7701
2016,2,2,7,16.82,33479.130475,11393.59,7141
2016,2,2,8,16.52,35606.690395,11653.88,7141
2016,2,2,9,16.17,34952.46911,11720.56,7141
2016,2,2,10,16.25,34792.819763,12174.94,7246
2016,2,2,11,16.63,34868.410965,12515.93,7381
2016,2,2,12,14.99,34570.27213,11884.8,7381
2016,2,2,13,14.99,34342.33526,10779.06,7381
2016,2,2,14,15.51,34292.596685,9887.47,7360
2016,2,2,15,15.54,34213.10423,9314.94,7360
2016,2,2,16,15.69,34119.496933,8803.8,7752
2016,2,2,17,15.86,34165.608045,7943.44,7752
2016,2,2,18,22.71,34439.282505,6868.94,7843
2016,2,2,19,33.71,36186.471363,6303.08,7933
2016,2,2,20,21.22,37072.269655,6341.43,8265
2016,2,2,21,17.94,36628.586915,7333.01,8265
2016,2,2,22,17.26,35501.525325,7649.41,8265
2016,2,2,23,16.05,33418.974328,8094.63,8175
2016,2,3,0,14.99,31313.697135,7890.61,7699
2016,2,3,1,11.23,29915.035395,7560.55,8493
2016,2,3,2,11.55,29339.156605,7297.9,9424
2016,2,3,3,12.11,29453.735548,6912.53,9386
2016,2,3,4,13.21,29932.32033,7007.1,8528
2016,2,3,5,14.28,31229.987385,7530.47,9004
2016,2,3,6,19.84,34291.706643,7659.76,9004
2016,2,3,7,34.76,39350.032278,7360.26,9033
2016,2,3,8,23.42,41945.235493,7037.67,9615
2016,2,3,9,19.8,40933.426315,5962.16,9615
2016,2,3,10,18.1,40006.406415,5216.27,9615
2016,2,3,11,15.89,39151.300338,3991.01,9283
2016,2,3,12,15.77,38038.760033,3087.52,9283
2016,2,3,13,15,36782.69792,2744.76,9283
2016,2,3,14,14.86,36084.492593,2532.82,9283
2016,2,3,15,14.57,35168.65498,2766.94,9283
2016,2,3,16,14.29,34650.876078,2878.51,8807
2016,2,3,17,14.65,34751.359568,2497.55,8003
2016,2,3,18,20.79,35691.518618,1904.82,7927
2016,2,3,19,35.16,38778.429478,1492.83,7927
2016,2,3,20,22.83,40412.473355,1867.83,7927
2016,2,3,21,20.09,40723.940388,2338.02,7927
2016,2,3,22,18.07,40154.48723,2687.86,7927
2016,2,3,23,16.61,38303.356563,2774.47,7927
2016,2,4,0,15.95,36318.354218,2975.35,7927
2016,2,4,1,13.37,35290.784228,2676.57,7927
2016,2,4,2,13.76,35129.27942,2428.21,7927
2016,2,4,3,13.96,35375.778248,2628.71,7927
2016,2,4,4,14.99,36100.081705,2522.87,7927
2016,2,4,5,16.92,37516.376335,2578.09,7927
2016,2,4,6,20.69,40592.417858,2600.11,7927
2016,2,4,7,51.26,45589.769053,2519.6,7927
2016,2,4,8,34.88,47549.703178,2489.55,7927
2016,2,4,9,22.39,45423.149095,2099.1,8211
2016,2,4,10,18.69,42980.970613,1927.96,8115
2016,2,4,11,17.65,40758.356968,2743.75,8115
2016,2,4,12,16.05,38816.222003,2969.59,8115
2016,2,4,13,15.33,37146.458333,2931.17,8115
2016,2,4,14,14.88,35975.158958,2361.93,8115
2016,2,4,15,14.11,34919.642523,1853.48,7912
2016,2,4,16,14.12,34292.941635,1373.65,7912
2016,2,4,17,14.58,34150.7151,1145.34,7360
2016,2,4,18,18.43,34935.424623,909.97,7360
2016,2,4,19,25.58,38025.51536,967.25,7360
2016,2,4,20,19.26,39930.067158,1898.19,7380
2016,2,4,21,17.97,40603.391903,3001.95,7307
2016,2,4,22,16.67,40227.868068,4240.41,7138
2016,2,4,23,14.8,38699.57233,6447.97,7138
2016,2,5,0,13.24,36878.226543,8219.61,7138
2016,2,5,1,10.58,35924.05932,9632.13,7530
2016,2,5,2,7.84,35751.760588,10824.99,7530
2016,2,5,3,8.83,36017.050775,10939.81,7530
2016,2,5,4,9.5,36509.808075,10468.11,7530
2016,2,5,5,12.39,37910.342528,10455.11,7530
2016,2,5,6,16.9,40934.45795,11165.68,7530
2016,2,5,7,33.61,45702.166153,11547.78,7530
2016,2,5,8,22.24,47523.47024,11508.62,7655
2016,2,5,9,16.95,45327.518735,10551.1,7335
2016,2,5,10,15.36,42830.024795,10166.02,7335
2016,2,5,11,14.01,40661.148795,11214.96,7335
2016,2,5,12,14.55,38731.801718,10833.99,7335
2016,2,5,13,14.12,37000.094558,9838.58,7406
2016,2,5,14,14.26,35787.0335,8452.94,7406
2016,2,5,15,13.95,34869.80592,7668.05,7406
2016,2,5,16,13.76,34122.063398,7379.89,7524
2016,2,5,17,14.7,34124.930683,7629.85,7492
2016,2,5,18,17.64,34940.804403,8202.86,7475
2016,2,5,19,24,37404.07246,8074.18,7475
2016,2,5,20,17.66,38422.804945,9030.72,7475
2016,2,5,21,16.66,38274.64352,9007.98,7475
2016,2,5,22,15.65,37672.739578,8128.45,7475
2016,2,5,23,15.85,36323.646588,7972.81,7475
2016,2,6,0,15.16,34592.285468,8241.01,7761
2016,2,6,1,12.22,33152.630808,8387.71,8623
2016,2,6,2,11.67,32426.721708,8093.59,8623
2016,2,6,3,11.75,32207.020258,8006.44,9095
2016,2,6,4,12.3,32408.622585,8015.55,9095
2016,2,6,5,13.11,33112.253,7972.23,9095
2016,2,6,6,15.69,34548.94754,7799.69,9095
2016,2,6,7,17.44,36463.418583,7366.48,9095
2016,2,6,8,21.26,38317.918588,7378.34,9095
2016,2,6,9,23.63,39282.661458,6089.1,9361
2016,2,6,10,23.59,39291.917845,4644.17,9361
2016,2,6,11,19.31,38844.228755,4342.58,9361
2016,2,6,12,17.09,37794.314845,4036.8,9361
2016,2,6,13,14.82,36197.83246,3656.86,9576
2016,2,6,14,14.26,34695.108645,3231.27,9384
2016,2,6,15,13.54,33569.82195,2942.55,9384
2016,2,6,16,13.16,32902.135623,2744.46,9384
2016,2,6,17,14.05,32562.77944,2424.95,9384
2016,2,6,18,18.69,33071.705553,2103.2,9384
2016,2,6,19,28,35458.991785,2175.31,9384
2016,2,6,20,18.03,36991.448238,3365.07,9384
2016,2,6,21,15.95,37346.989893,5023.13,9384
2016,2,6,22,15.16,37382.658478,6436.3,9384
2016,2,6,23,14.91,36848.10643,7747.65,9384
2016,2,7,0,13.66,35936.50999,9097.78,9169
2016,2,7,1,12.05,35230.53061,10271.79,9257
2016,2,7,2,10.49,35008.345348,10997.16,9257
2016,2,7,3,9.65,35087.897008,10987.22,9257
2016,2,7,4,10.66,35529.68931,10834.58,9257
2016,2,7,5,12.23,36247.142588,10473.38,9257
2016,2,7,6,14.72,37487.513038,10374.38,9257
2016,2,7,7,16.46,39180.74472,10110.93,9257
2016,2,7,8,19.87,40837.574723,10093.23,9257
2016,2,7,9,23.31,41149.597158,9057.32,9570
2016,2,7,10,22.02,39509.6191,6448.24,9570
2016,2,7,11,17.66,37407.678963,5797.59,9257
2016,2,7,12,16.23,35299.781425,5328.83,9257
2016,2,7,13,15.6,33919.72247,5253.2,9257
2016,2,7,14,14.67,32740.93675,4952.33,9257
2016,2,7,15,13.37,31924.05823,5048.65,9257
2016,2,7,16,12.95,31492.50186,5766.17,9257
2016,2,7,17,13,31458.103645,6858.57,9257
2016,2,7,18,15.74,31675.331485,7289.45,9257
2016,2,7,19,19.53,33004.41418,7352.9,9257
2016,2,7,20,18.02,34038.859593,8225.04,9257
2016,2,7,21,17.47,34247.706908,8319.05,9257
2016,2,7,22,16.08,34130.380945,8930.28,9257
2016,2,7,23,14,33961.5578,9905.13,9257
2016,2,8,0,12.98,32036.566123,10545.67,8927
2016,2,8,1,9.72,30777.86898,10238.62,8927
2016,2,8,2,10,30376.647425,10448.53,8927
2016,2,8,3,10.7,30520.055338,10210.53,8927
2016,2,8,4,11.9,31100.329048,9766.38,8927
2016,2,8,5,13.71,32418.283823,9360.2,8927
2016,2,8,6,17.5,35366.932468,9248.03,8927
2016,2,8,7,27.9,40028.850625,9114.39,9347
2016,2,8,8,23.9,42278.285608,8716.09,9437
2016,2,8,9,20.15,41057.539823,7369.55,9528
2016,2,8,10,18.03,40025.016318,6451.16,9528
2016,2,8,11,15.91,39308.350808,6594.56,9558
2016,2,8,12,14.66,38365.286598,6914.2,9557
2016,2,8,13,13.97,37364.535285,7467.48,9945
2016,2,8,14,13.43,36623.767013,7426.73,9983
2016,2,8,15,13.26,35798.057085,7090.34,9534
2016,2,8,16,13.26,35256.41899,6246.18,9534
2016,2,8,17,13.6,35274.519678,5762.45,9415
2016,2,8,18,16.26,36108.529738,4543.79,9415
2016,2,8,19,24.7,39069.254905,3118.01,9370
2016,2,8,20,22.27,40706.69934,2912.61,9432
2016,2,8,21,18.87,40689.824943,2712.11,9342
2016,2,8,22,17.77,39869.33065,2689.73,9342
2016,2,8,23,16.29,37832.716125,2916.26,9436
2016,2,9,0,14.71,35747.952215,3033.48,9436
2016,2,9,1,15.49,34612.24397,3288.23,9739
2016,2,9,2,15.49,34360.692355,3878.58,9739
2016,2,9,3,16,34541.000405,4448.71,9739
2016,2,9,4,16.49,35090.190898,4721.82,9739
2016,2,9,5,17.01,36467.367098,4973.24,9739
2016,2,9,6,22.65,39554.106998,5028.75,9739
2016,2,9,7,45.52,44397.408113,5765.31,9869
2016,2,9,8,31.04,46043.52941,6318.22,9869
2016,2,9,9,21.59,43712.46469,5712.53,9869
2016,2,9,10,18.09,41414.6966,3407.54,9869
2016,2,9,11,17.23,39540.611248,3251.82,9869
2016,2,9,12,16.83,37751.15867,3727.47,9869
2016,2,9,13,15.51,36321.41761,3651.21,9869
2016,2,9,14,15.05,35261.67266,3478.05,10104
2016,2,9,15,14.57,34387.077343,3121.88,10104
2016,2,9,16,14.55,33825.540203,3017.52,10104
2016,2,9,17,14.79,33824.135338,2662.56,9831
2016,2,9,18,17.26,34278.46137,1992.61,9960
2016,2,9,19,22.74,36472.333975,1523.55,9810
2016,2,9,20,19.5,37749.29488,1413.39,9390
2016,2,9,21,18.65,37759.125048,1665.51,9464
2016,2,9,22,17.03,36962.267713,2022.01,9249
2016,2,9,23,16.56,35018.354443,2288.47,9260
2016,2,10,0,15.03,32927.33289,2578.25,9037
2016,2,10,1,12.8,31739.888438,2668.18,8667
2016,2,10,2,12.64,31500.694178,2810.83,8667
2016,2,10,3,12.52,31856.40168,2952.04,9102
2016,2,10,4,12.9,32517.541235,3015.63,9275
2016,2,10,5,14.02,33985.91801,3250.59,9275
2016,2,10,6,18.25,37248.314923,4204.64,9275
2016,2,10,7,35,42070.425278,5015.62,9275
2016,2,10,8,25,44032.308895,5537.43,9275
2016,2,10,9,19.96,41702.12488,5665.95,9275
2016,2,10,10,17.49,39561.630375,4335.42,9275
2016,2,10,11,16.26,37690.613393,4650.01,9170
2016,2,10,12,16.04,36120.562443,5110.84,9170
2016,2,10,13,16.43,35000.356923,5576.15,9373
2016,2,10,14,15.92,34378.78393,6643.46,9373
2016,2,10,15,15.36,33870.428065,7318.99,9373
2016,2,10,16,15.01,33650.526615,7490.81,9468
2016,2,10,17,14.73,33546.118285,7313.37,9492
2016,2,10,18,16.76,33733.542828,6782,9492
2016,2,10,19,20.44,35150.59807,7710.9,9492
2016,2,10,20,16.36,36232.488448,10402.22,9492
2016,2,10,21,16.03,36052.803193,11822.38,9492
2016,2,10,22,14.26,35099.095693,12625.02,9492
2016,2,10,23,7.28,32931.909595,12665.03,9057
2016,2,11,0,5.5,30535.355293,12028.47,9057
2016,2,11,1,4.01,29086.570625,12144.75,9057
2016,2,11,2,3.57,28409.322163,12049.05,9057
